:START_ID,:END_ID,:TYPE
Flawed data sources,88c999ec9794e96c8f16a19855c1c1512c4eb2fa53210cf66021959f5468f553,Source
misinformation,88c999ec9794e96c8f16a19855c1c1512c4eb2fa53210cf66021959f5468f553,Source
biases,88c999ec9794e96c8f16a19855c1c1512c4eb2fa53210cf66021959f5468f553,Source
Domain adaptation with fine-tuning can improve factuality and coherence but risks catastrophic forgetting and cross-domain interference,88c999ec9794e96c8f16a19855c1c1512c4eb2fa53210cf66021959f5468f553,Source
Domain adaptation,88c999ec9794e96c8f16a19855c1c1512c4eb2fa53210cf66021959f5468f553,Source
fine-tuning,88c999ec9794e96c8f16a19855c1c1512c4eb2fa53210cf66021959f5468f553,Source
coherence,88c999ec9794e96c8f16a19855c1c1512c4eb2fa53210cf66021959f5468f553,Source
catastrophic forgetting,88c999ec9794e96c8f16a19855c1c1512c4eb2fa53210cf66021959f5468f553,Source
cross-domain interference,88c999ec9794e96c8f16a19855c1c1512c4eb2fa53210cf66021959f5468f553,Source
Continued pretraining adapts knowledge more smoothly to a target domain but demands substantial additional data,88c999ec9794e96c8f16a19855c1c1512c4eb2fa53210cf66021959f5468f553,Source
target domain,88c999ec9794e96c8f16a19855c1c1512c4eb2fa53210cf66021959f5468f553,Source
additional data,88c999ec9794e96c8f16a19855c1c1512c4eb2fa53210cf66021959f5468f553,Source
Scarcity of diverse high-quality data at the scale required by LLMs is a key barrier to clinical LLM deployment,88c999ec9794e96c8f16a19855c1c1512c4eb2fa53210cf66021959f5468f553,Source
Scarcity of diverse high-quality data,88c999ec9794e96c8f16a19855c1c1512c4eb2fa53210cf66021959f5468f553,Source
clinical LLM deployment,88c999ec9794e96c8f16a19855c1c1512c4eb2fa53210cf66021959f5468f553,Source
Transformer model,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
long-range dependencies in parallel,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
Stackable blocks,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
scaling to billions of parameters,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
Transformers,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
NLP field,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
Native transformer self-attention module,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
sequential input only,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
Graph Transformer Architecture,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
graph structure encoded into input or modified attention module,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
relation embedding into input graph sequences,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
attention weights to reflect spatial distance in input graphs,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
"Graphormer (Ying et al., 2021)",7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
Hierarchical Graph Attention Network (H-GAT),7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
relation embeddings into semantic graph nodes,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
Original H-GAT architecture,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
intra-relation and inter-relation attention,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
GraphMERT implementation,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
inter-relation representations,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
token embeddings instead of graph node embeddings,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
W_r,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
learnable relation embedding matrix,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
a_r,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
learnable relation embedding,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
LeakyReLU,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
activation function,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
UMLS triples,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
reverse test,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
UMLS gold triple,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
"〈chronic kidney disease, has_finding_site, kidney structure〉",7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
"Medical studies (Xiao et al., 2024)",7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
indirect abnormalities in cerebellar gray matter in CKD patients,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
"LLMs (Gemini 2.5 Pro, Claude Sonnet 4.5, GPT-5, Grok 4)",7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
hallucinated or ontologically invalid KG triples,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
GraphMERT model,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
correct UMLS triple from the same sentence,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
Terms like 'gray matter',7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
associated_with relation rather than has_finding_site,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
'kidneys' as top predicted tail,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
Gemini 2.5 Pro,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
GraphMERT triple candidates,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
GraphMERT KG-extraction Framework,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
fusion of syntactic and semantic examples,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
Chain graph (Ic),7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
syntactic knowledge from text corpora with semantic examples and relations from seed KG,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
LLM helper,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
raw semantic token completions into grammatically well-formed triple tails,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
"Cloze-style prompts (Petroni et al., 2019)",7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
extract relational factual knowledge from pre-trained encoder-only models,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
BERT,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
cloze examples with syntactically plausible but non-factual tokens,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
Our approach,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
relations into an encoder via graph attention and trains relation embeddings in semantic space,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
syntactic structure and leverages syntactic information as context for semantic knowledge,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
Transformers let a model learn long-range dependencies in parallel,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
training is dramatically sped up compared to their predecessors,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
Their stackable blocks enable scaling to billions of parameters,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
transformers currently dominate the NLP field,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
The native transformer self-attention module handles only sequential input,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
to enable training of a transformer on graphical input the graph structure must either be encoded into the input or the attention module must be modified,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
We encode relation embedding into input graph sequences,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
we modify attention weights to reflect spatial distance in input graphs,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
We take inspiration from Graphormer,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
we implement our model with alternative graph encodings tailored to language tasks,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
H-GAT fuses relation embeddings into semantic graph nodes,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
the graph sequences are passed to the transformer layers,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
We discard unnecessary inter-relation representations and use a simplified architecture with token embeddings,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
we tailor H-GAT to chain vocabulary graphs,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
The new tail token fuses the relation embedding with its initial tail token embedding and all head token embeddings,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
the tail token embedding integrates relation and head token information,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
We design a simple reverse test using UMLS triples,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
we sample a ground-truth triple from UMLS,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
We manually create a sequence that implies a weak connection between CKD and cerebellar gray matter,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
we want an example appropriate for the associated_with relation,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
We prompt strong general-purpose LLMs to infer the triple from the sentence,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
these models frequently hallucinate relations or return ontologically invalid outputs,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
These models frequently hallucinate relations or return ontologically invalid outputs,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
their outputs show spurious correlations instead of semantic connections,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
Our GraphMERT model recovers the correct UMLS triple from the same sentence,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
strong general-purpose LLMs that produced non-factual or misaligned triples,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
This example underscores that adhering to biomedical ontologies matters,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
structure-aware training is essential for preventing errors like miscasting gray matter with finding_site,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
GraphMERT is trained on the fusion of syntactic and semantic examples and augments syntactic data with semantic tails,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
GraphMERT can predict novel semantic token completions using syntactic information as context,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
"lets a transformer model long-range dependencies in parallel, dramatically speeding up training compared to their predecessors.",7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
transformer model,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
long-range dependencies,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
predecessors,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
Their stackable blocks enable scaling to billions of parameters.,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
stackable blocks,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
billions of parameters,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
"Due to their scalability and unprecedented versatility on language tasks, transformers currently dominate the NLP field.",7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
language tasks,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
transformers,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
"Yet, the native transformer self-attention module handles only sequential input.",7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
native transformer self-attention module,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
sequential input,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
"To enable training of a transformer on graphical input, the graph structure must either be encoded into the input or the attention module must be modified.",7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
training of a transformer,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
graphical input,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
graph structure,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
input,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
attention module,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
We do both: (1) encode relation embedding into input graph sequences and (2) modify attention weights to reflect spatial distance in input graphs.,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
relation embedding,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
input graph sequences,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
attention weights,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
spatial distance,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
input graphs,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
"To implement our model, we take inspiration from Graphormer (Ying et al., 2021) but design alternative graph encodings tailored to language tasks as well.",7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
our model,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
Graphormer,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
alternative graph encodings,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
"To incorporate semantic relations into GraphMERT, we combine a generic transformer architecture with a hierarchical graph attention network (H-GAT).",7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
semantic relations,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
generic transformer architecture,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
hierarchical graph attention network,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
H-GAT,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
H-GAT fuses relation embeddings into semantic graph nodes before passing the graph sequences to the transformer layers.,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
relation embeddings,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
semantic graph nodes,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
graph sequences,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
transformer layers,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
The original H-GAT architecture hierarchically combines intra-relation and inter-relation attention to derive node embeddings by aggregating the embeddings of the neighbors of the graph node.,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
original H-GAT architecture,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
intra-relation attention,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
inter-relation attention,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
node embeddings,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
embeddings of the neighbors,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
graph node,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
"To tailor H-GAT to our input, we discard the unnecessary inter-relation representations and use the simplified architecture with token embeddings instead of graph node embeddings.",7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
simplified architecture,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
token embeddings,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
graph node embeddings,7c9d457b92f47e39205da9ecc3086bd64182198f1bd3e32dd33f12cdb78a2420,Source
